paper_id,title,authors,venue,year,pdf_url,proceedings_url,source_retrieved_date,selection_status,award_status,screening_level,pdf_text_retrieved,caption_candidates_extracted,analyst_caption_reviewed,visual_reviewed,pdf_title_token_check,caption_candidate_count,figure_candidates,caption_window_excerpt,excerpt_note,candidate_window_keyword_tags,retrieval_limitation,selection_note
p0427,Perturbation Towards Easy Samples Improves Targeted Adversarial Transferability,"Junqi Gao, Biqing Qi, Yao Li, Zhichang Guo, Dong Li, Yuming Xing, Dazhi Zhang",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/028fcbcf85435d39a40c4d61b42c99a4-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 4}, {""figure"": 3, ""pdf_page"": 6}]","A schematic example of our motivation, plotting the probability density (darker the color represents larger the density) and samples for three populations",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0428,AVIS: Autonomous Visual Information Seeking with Large Language Model Agent,"Ziniu Hu, Ahmet Iscen, Chen Sun, Kai-Wei Chang, Yizhou Sun, David A. Ross, Cordelia Schmid, Alireza Fathi",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/029df12a9363313c3e41047844ecad94-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,True,False,passed_70_percent_threshold,3,"[{""figure"": 2, ""pdf_page"": 4}, {""figure"": 3, ""pdf_page"": 5}, {""figure"": 4, ""pdf_page"": 7}]","AVIS employs dynamic decision-making to plan (find optimal tool and query), execute results, and then reason (estimate whether continue or backtrack). Algorithm",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0429,Learning better with Dale’s Law: A Spectral Perspective,"Pingsheng Li, Jonathan Cornford, Arna Ghosh, Blake Richards",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/02dd0db10c40092de3d9ec2508d12f60-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,metadata_catalogued,False,False,False,False,not_run,0,[],,,[],PDF exceeded browser size limit,"Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0430,Projection-Free Online Convex Optimization via Efficient Newton Iterations,"Khashayar Gatmiry, Zak Mhammedi",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/03261886741f1f21f52f2a2d570616a2-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,pdf_text_retrieved,True,False,False,False,passed_70_percent_threshold,0,[],,,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0431,Read and Reap the Rewards: Learning to Play Atari with the Help of Instruction Manuals,"Yue Wu, Yewen Fan, Paul Pu Liang, Amos Azaria, Yuanzhi Li, Tom M. Mitchell",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/034d7bfeace2a9a258648b16fc626298-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 3, ""pdf_page"": 5}, {""figure"": 4, ""pdf_page"": 6}, {""figure"": 5, ""pdf_page"": 7}]",Illustration of the Reasoning Module. The <context> (from Figure 2) related to the object ghost from the QA Extraction module is concatenated,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison"", ""efficiency_or_tradeoff"", ""qualitative_outputs""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0432,Feature-Learning Networks Are Consistent Across Widths At Realistic Scales,"Nikhil Vyas, Alexander Atanasov, Blake Bordelon, Depen Morwani, Sabarish Sainathan, Cengiz Pehlevan",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/03600ae6c3392fd65ad7c3a90c6f7ce8-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,4,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 4}, {""figure"": 3, ""pdf_page"": 4}, {""figure"": 4, ""pdf_page"": 5}]","Consistency of large width behavior across tasks, architectures, observables. a) Loss curves for Resnets on Cifar-5M in µP are nearly to identical",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0433,Taylor TD-learning,"Michele Garibbo, Maxime Robeyns, Laurence Aitchison",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/036912a83bdbb1fd792baf6532f102d8-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,pdf_text_retrieved,True,False,False,False,passed_70_percent_threshold,0,[],,,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0434,Calibrating Neural Simulation-Based Inference with Differentiable Coverage Probability,"Maciej Falkiewicz, Naoya Takeishi, Imahn Shekhzadeh, Antoine Wehenkel, Arnaud Delaunoy, Gilles Louppe, Alexandros Kalousis",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/03a9a9c1e15850439653bb971a4ad4b3-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,4,"[{""figure"": 1, ""pdf_page"": 7}, {""figure"": 2, ""pdf_page"": 8}, {""figure"": 3, ""pdf_page"": 8}, {""figure"": 4, ""pdf_page"": 9}]",Evaluation on six benchmark problems (for each column) in the form of coverage curves estimated on a set of 10k test instances.,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison"", ""ablation_or_mechanism"", ""uncertainty_or_distribution""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0435,Agnostic Multi-Group Active Learning,"Nicholas Rittler, Kamalika Chaudhuri",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/03b1043052700b1a471996b0baf309d4-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,pdf_text_retrieved,True,False,False,False,passed_70_percent_threshold,0,[],,,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0436,Self-Weighted Contrastive Learning among Multiple Views for Mitigating Representation Degeneration,"Jie Xu, Shuo Chen, Yazhou Ren, Xiaoshuang Shi, Hengtao Shen, Gang Niu, Xiaofeng Zhu",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/03b13b0db740b95cb741e007178ef5e5-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 3}]",The framework of SEM. It leverages different networks to extract information of different views and conducts the proposed selfweighted multi-view contrastive learning,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison"", ""qualitative_outputs""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0437,Neural Polarizer: A Lightweight and Effective Backdoor Defense via Purifying Poisoned Features,"Mingli Zhu, Shaokui Wei, Hongyuan Zha, Baoyuan Wu",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/03df5246cc78af497940338dd3eacbaa-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 2}, {""figure"": 2, ""pdf_page"": 4}]",Left: Illustration of an optical polarizer [41]. Only light waves with specific polarizations can pass through the polarizer among the three incident,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0438,Tools for Verifying Neural Models' Training Data,"Dami Choi, Yonadav Shavit, David K. Duvenaud",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/03e33e1f62e3302b47fe1d38a235921e-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,2,"[{""figure"": 1, ""pdf_page"": 5}, {""figure"": 2, ""pdf_page"": 5}]","Plots from a GPT-2 experiment, demonstrating the local memorization effect. The maximum score for each data segment (row) is marked with a",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0439,Leveraging Early-Stage Robustness in Diffusion Models for Efficient and High-Quality Image Synthesis,"Yulhwa Kim, Dongwon Jo, Hyesung Jeon, Taesu Kim, Daehyun Ahn, Hyungjun Kim, jae-joon kim",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/04261fce1705c4f02f062866717d592a-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,metadata_catalogued,False,False,False,False,not_run,0,[],,,[],PDF exceeded browser size limit,"Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0440,Adversarial Model for Offline Reinforcement Learning,"Mohak Bhardwaj, Tengyang Xie, Byron Boots, Nan Jiang, Ching-An Cheng",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/0429ececfb199efc93182990169e73bb-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 2}]",Robust Policy Improvement: ARMOR can improve performance over the reference policy (REF) over a broad range of pessimism hyperparameter (purple) regardless of,Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""quantitative_comparison"", ""ablation_or_mechanism""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0441,Training Your Image Restoration Network Better with Random Weight Network as Optimization Function,"man zhou, Naishan Zheng, Yuan Xu, Chun-Le Guo, Chongyi Li",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/043f0503c4f652c737add3690aa5d12c-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,pdf_text_retrieved,True,False,False,False,passed_70_percent_threshold,0,[],,,[],"Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0442,Passive learning of active causal strategies in agents and language models,"Andrew Lampinen, Stephanie Chan, Ishita Dasgupta, Andrew Nam, Jane Wang",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/045c87def0c02e3ad0d3d849766d7f1e-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,3,"[{""figure"": 1, ""pdf_page"": 4}, {""figure"": 2, ""pdf_page"": 6}, {""figure"": 3, ""pdf_page"": 6}]","The causal DAG environment and experimental results. (a) The constraints imposed on the causal DAG structures when creating the training dataset, and",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""worked_example_or_problem"", ""quantitative_comparison""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
p0443,Towards Free Data Selection with General-Purpose Models,"Yichen Xie, Mingyu Ding, Masayoshi TOMIZUKA, Wei Zhan",NeurIPS,2023,https://proceedings.neurips.cc/paper_files/paper/2023/file/047682108c3b053c61ad2da5a6057b4e-Paper-Conference.pdf,https://proceedings.neurips.cc/paper_files/paper/2023,2026-09-09,convenience_sample_candidate,not_checked,caption_candidates_extracted,True,True,False,False,passed_70_percent_threshold,1,"[{""figure"": 1, ""pdf_page"": 2}]","Comparisons between active learning pipeline and our proposed free selection pipeline. In this paper, we challenge this status quo by introducing an",Automatically extracted first 22 words starting at a caption-like line; may include neighboring text.,"[""method_or_architecture"", ""worked_example_or_problem"", ""quantitative_comparison"", ""efficiency_or_tradeoff""]","Bounded browser PDF text windows, not full-paper reading","Bounded proceedings windows; title-prioritized for AI model, method and empirical relevance; not ranked by figure quality."
